鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
太平區,租賃房屋,臺中市太平區永成北路１５８巷１７號,0.0,,,,1130812,土地0建物1車位0,一層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0810526,70.60000000000001,3,2,1,有,有,無,19450,275,,0.0,0,管理費550元由出租人負擔，租金已扣除續租案件；,RPPNMLTKQHJGFJB56CC,整棟(戶)出租,有,1130825~1140824,有,熱水器、洗衣機,社會住宅代管
太平區,租賃房屋,臺中市太平區大源路１１８巷４８號,0.0,,,,1130807,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0820904,151.04,6,2,3,有,無,有,27000,179,,0.0,0,,RPQNMLTKQHJGFJB66CC,整棟(戶)出租,無,1130810~1140809,無,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
太平區,租賃房屋+車位,臺中市太平區中山路二段４１２號之１３三樓,0.0,,,,1130802,土地0建物1車位1,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0801101,103.24,3,2,2,有,有,有,16500,160,升降機械,0.0,1500,續租案件；,RPRNMLTKQHJGFJB76CC,整棟(戶)出租,有,1130805~1140804,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
南屯區,租賃房屋,臺中市南屯區大墩十二街１１１號,0.0,,,,1130726,土地0建物0車位0,全,3,透天厝,店房、住房、人行道、避難室,鋼筋混凝土造,0761014,14.0,14,0,14,有,無,有,6500,464,,0.0,0,含增建或未登記建物；租賃建物部分範圍，且未計入共有部分面積；續租案件；,RPPNMLTKQHJGFCB58DC,分租套房,無,1130801~1140731,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
南屯區,租賃房屋,臺中市南屯區大墩十二街１１１號,0.0,,,,1130817,土地0建物0車位0,全,3,透天厝,店房、住房、人行道、避難室,鋼筋混凝土造,0761014,15.0,14,0,14,有,無,有,7700,513,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；續租案件；,RPQNMLTKQHJGFCB68DC,分租套房,無,1130901~1140831,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
東區,租賃房屋+車位,臺中市東區公園東路１５０號十一樓之一,0.0,,,,1130808,土地0建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1001130,100.63999999999999,2,2,1,有,有,有,20000,199,坡道平面,0.0,2000,續租案件；,RPPNMLKLQHJGFAB47CC,整棟(戶)出租,有,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
東區,租賃房屋,臺中市東區東英１６街４５號３樓之１１,0.0,,,,1130804,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811217,96.39,3,2,2,有,有,有,10500,109,,0.0,0,續租案件；,RPVNMLKLQHJGFAB08CC,整棟(戶)出租,有,1130825~1140824,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
西區,租賃房屋,臺中市西區梅川東路二段３號十樓之１２,0.0,,,,1130807,土地0建物1車位0,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710225,25.75,1,0,1,有,有,有,10500,408,,0.0,0,社會住宅包租代管公會版4期775,RPXNMLKLQHJGFAB28CC,獨立套房,有,1130812~1140811,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
西區,租賃房屋,臺中市西區民生路１３５號２２樓之２０,0.0,,,,1130805,土地0建物1車位0,二十二層,22,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造,0850119,41.870000000000005,1,0,1,有,有,有,8000,191,,0.0,0,社會住宅包租代管公會版4期032-1續租案件；,RPQOMLKLQHJGFAB67CC,獨立套房,有,1130810~1140809,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
中區,租賃房屋,臺中市中區民權路２２號１１樓之７,0.0,,,,1130730,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0851016,32.91,0,0,0,無,有,有,7500,228,,0.0,0,續租案件；,RPSOMLKLQHJGFAB87CC,獨立套房,有,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
中區,租賃房屋,臺中市中區民權路１６４號１２樓之３８,0.0,,,,1130801,土地0建物1車位0,十二層,28,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0860131,37.55,1,0,1,有,有,有,8500,226,,0.0,0,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。,RPTOMLKLQHJGFAB97CC,獨立套房,有,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
東區,租賃房屋,臺中市東區十甲路１３巷４３號２樓之９,0.0,,,,1130806,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780511,27.5,1,0,1,有,有,有,6800,247,,0.0,0,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。,RPUOMLKLQHJGFAB08CC,獨立套房,有,1130816~1140815,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視,社會住宅代管
北區,車位,臺中市北區進化北路３１７號等公共設施B２-９,0.0,,,,1130726,土地0建物0車位1,,,其他,,,,27.9,0,0,0,無,無,無,3500,,坡道平面,27.9,3500,其他車位清潔費；續租案件；,RPQNMLKLQHJGFBB67CC,,,1130726~1140725,,,
北屯區,土地,鑫新平段24地號,991.74,住,,,1130813,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,230000,232,,0.0,0,租鑫新平段24地號，總面積:563坪，只租300坪，約991.74平方公尺,RPSNMLKLQHJGFBB87CC,,,1130901~1150831,,,
北區,租賃房屋,臺中市北區進化北路３１７號７樓之１３,0.0,,,,1130726,土地0建物1車位0,七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,89.64,2,1,1,有,有,有,20000,223,,0.0,0,租金總額含管理費；續租案件；,RPTNMLKLQHJGFBB97CC,整棟(戶)出租,有,1130726~1140725,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般代管
北屯區,租賃房屋+車位,臺中市北屯區南興北三路２１號９樓之３,0.0,,,,1130807,土地0建物1車位1,九層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110120,111.44,2,2,1,有,有,無,22500,221,坡道平面,25.3,3500,續租案件；,RPUNMLKLQHJGFBB08CC,整棟(戶)出租,有,1130810~1140809,有,熱水器、瓦斯或天然氣,社會住宅代管
北區,租賃房屋,臺中市北區東光三街２５號十三樓之５,0.0,,,,1130805,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1051114,188.17000000000002,3,2,2,有,有,無,31000,165,,0.0,0,未租賃車位，建物登記含有車位面積；,RPVNMLKLQHJGFBB18CC,整棟(戶)出租,有,1130823~1140822,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋,臺中市北屯區文心路四段６７２號二十三樓之１０,0.0,,,,1130816,土地0建物1車位0,二十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841124,33.3,1,0,1,有,有,有,10000,300,,0.0,0,,RPWNMLKLQHJGFBB28CC,獨立套房,有,1130826~1140825,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
北區,租賃房屋,臺中市北區漢口路四段６８號十樓之１,0.0,,,,1130815,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850715,31.08,1,0,1,有,有,無,6683,215,,0.0,0,住宅及都市更新中心辦理社會住宅包租代管計畫。管理費517元,RPXNMLKLQHJGFBB38CC,獨立套房,有,1130816~1140815,有,冷氣、熱水器、洗衣機、網路,社會住宅代管
北屯區,租賃房屋,臺中市北屯區昌平路一段１５６號４樓,0.0,,,,1130814,土地0建物1車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830419,67.5,2,2,1,有,有,有,12000,178,,0.0,0,社會住宅包租代管案件租金市價打8折。因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。,RPOOMLKLQHJGFBB57CC,整棟(戶)出租,有,1130815~1160814,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
北屯區,租賃房屋,臺中市北屯區軍功路二段７３號一樓,36.9,住,,,1130813,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0691203,20.37,4,1,1,有,無,有,40000,1964,,0.0,0,,RPPOMLKLQHJGFBB67CC,,無,1130901~1180831,無,冷氣,
北區,租賃房屋,臺中市北區忠太東路１１９號１８樓之１７,0.0,,,,1130730,土地0建物1車位0,十八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840607,32.31,1,0,1,有,有,有,5000,155,,0.0,0,社會住宅包租代管公會版4期036-1續租案件；,RPSOMLKLQHJGFBB97CC,獨立套房,有,1130816~1140815,有,冷氣、熱水器、洗衣機、冰箱、網路,社會住宅代管
北區,租賃房屋,臺中市北區健行路８６巷１弄１１之３號,0.0,,,,1130731,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711229,131.22,3,2,2,有,無,有,19000,145,,0.0,0,多人共同承租3；續租案件；,RPTOMLKLQHJGFBB08CC,整棟(戶)出租,無,1130801~1140731,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北區,租賃房屋,臺中市北區忠太東路１１９號２０樓之７,0.0,,,,1130731,土地0建物1車位0,二十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840607,72.4,1,2,1,有,有,有,15000,207,,0.0,0,多人共同承租2；續租案件；,RPVOMLKLQHJGFBB28CC,整棟(戶)出租,有,1130801~1140731,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋+車位,臺中市北屯區敦富路２０３號十五樓之５,15.22,住,,,1130801,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110112,124.5,3,2,2,有,有,有,23500,189,坡道平面,23.97,0,租金已扣除管理費2500元。,RPWOMLKLQHJGFBB38CC,整棟(戶)出租,有,1130801~1150731,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
北屯區,租賃房屋+車位,臺中市北屯區敦富路７３９號十六樓之２,17.28,住,,,1130801,土地1建物1車位1,十六層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120907,139.74,3,2,2,有,有,有,28000,200,坡道平面,30.21,0,租金已扣除管理費3000元。,RPOPMLKLQHJGFBB67CC,整棟(戶)出租,有,1130803~1140802,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
北屯區,租賃房屋+車位,臺中市北屯區四平路５６８巷１號４樓之１,0.0,,,,1130805,土地0建物1車位1,四層,23,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110728,156.98000000000002,3,2,2,有,有,有,15000,96,坡道平面,31.79,0,社會住宅包租代管案件租金市價打9折。車位無償使用。,RPPPMLKLQHJGFBB77CC,整棟(戶)出租,有,1130805~1140804,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋,臺中市西屯區福聯街１５巷９號六樓之５７,0.0,,,,1130813,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830908,20.64,1,0,1,有,有,有,5200,252,,0.0,0,續租案件；,RPPNMLKLQHJGFCB67CC,獨立套房,有,1130823~1140822,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
西屯區,租賃房屋,臺中市西屯區國祥街１８號十二樓之２,0.0,,,,1130816,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0850615,130.27,3,2,2,有,有,有,17500,134,,0.0,0,,RPQNMLKLQHJGFCB77CC,整棟(戶)出租,有,1130816~1140515,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋,臺中市西屯區大容西街３５號,21.43,住,,,1130801,土地1建物1車位0,一層,14,店面(店鋪),人行道、店舖、住房,鋼筋混凝土造,0871203,27.21,0,0,0,無,有,無,16000,588,,0.0,0,,RPRNMLKLQHJGFCB87CC,,有,1130901~1150831,有,冷氣、冰箱、瓦斯或天然氣,
南屯區,租賃房屋+車位,臺中市南屯區大墩七街５２８號三樓之１０,0.0,,,,1130805,土地0建物1車位1,三層,24,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1101029,85.91,2,2,1,有,有,無,20554,249,坡道機械,9.65,1554,社會住宅包租代管公會版4期772,RPTNMLKLQHJGFCB08CC,整棟(戶)出租,有,1130810~1140809,有,冷氣、熱水器,社會住宅代管
西屯區,租賃房屋,臺中市西屯區櫻花路３０號五樓之４８,0.0,,,,1130816,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841110,22.53,1,0,1,有,有,有,7500,333,,0.0,0,住宅及都市更新中心辦理社會住宅包租代管計畫。,RPUNMLKLQHJGFCB18CC,獨立套房,有,1130820~1140125,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
南屯區,租賃房屋,臺中市南屯區大英街４９５號５樓,0.0,,,,1130805,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810801,104.11,3,2,2,有,有,有,18000,173,,0.0,0,社會住宅包租代管案件租金市價打9折。因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。續租案件；,RPVNMLKLQHJGFCB28CC,整棟(戶)出租,有,1130825~1140824,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋,臺中市西屯區寶慶街５０巷６之１號六樓之１,0.0,,,,1130815,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891104,88.72,2,2,1,有,有,有,16500,186,,0.0,0,住宅及都市更新中心辦理社會住宅包租代管計畫。,RPWNMLKLQHJGFCB38CC,整棟(戶)出租,有,1130821~1140820,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋,臺中市西屯區大墩路９４９之５號７樓之２,0.0,,,,1130813,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910201,112.4,2,2,1,有,有,有,18000,160,,0.0,0,社會住宅包租代管案件租金市價打9折。因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。,RPXNMLKLQHJGFCB48CC,整棟(戶)出租,有,1130815~1140814,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
南屯區,租賃房屋+車位,臺中市南屯區文心南路２２７號２８樓之１６,0.0,,,,1130820,土地0建物1車位1,二十八層,31,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造、鋼筋混凝土造,1130129,115.19999999999999,2,2,1,有,有,有,25500,221,坡道平面,0.0,0,租金總額含管理費；,RPOOMLKLQHJGFCB67CC,整棟(戶)出租,有,1130901~1150831,有,冷氣、熱水器、洗衣機、電視機、冰箱,
西屯區,租賃房屋,臺中市西屯區永昌三街４之５號,0.0,,,,1130816,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740202,99.35,3,2,2,有,無,無,16000,161,,0.0,0,住宅及都市更新中心辦理社會住宅包租代管計畫。,RPPOMLKLQHJGFCB77CC,整棟(戶)出租,無,1130825~1140824,無,熱水器、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋,臺中市西屯區臺灣大道四段１１５６號五樓之１,0.0,,,,1130807,土地0建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,128.06,2,2,1,有,有,有,17000,133,,0.0,0,社會住宅包租代管公會版4期97-1未租賃車位，建物登記含有車位面積；續租案件；,RPQOMLKLQHJGFCB87CC,整棟(戶)出租,有,1130825~1140824,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋+車位,臺中市西屯區順平路２１８號,0.0,,,,1130820,土地0建物0車位1,全,5,透天厝,店鋪、住宅、機械室、樓梯間、水塔室,鋼筋混凝土造,1110525,26.44,67,67,67,有,無,有,18500,716,一樓平面,1.31,500,多人共同承租1；租金總額含水費；網路費；含增建或未登記建物；,RPROMLKLQHJGFCB97CC,分租套房,無,1130910~1140909,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
西屯區,租賃房屋,臺中市西屯區文華路１６２巷３號四樓之１３,0.0,,,,1130808,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970131,64.62,1,0,1,有,有,有,15000,232,,0.0,0,社會住宅包租代管公會版4期774,RPSOMLKLQHJGFCB08CC,獨立套房,有,1130810~1140809,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
西屯區,租賃房屋,臺中市西屯區長安路二段６２-５號,0.0,,,,1130815,土地0建物0車位0,全,4,透天厝,人行步道、店鋪、停車空間、樓梯間、機房、住宅,鋼筋混凝土造,1111006,18.04,9,9,9,有,無,有,15500,859,,0.0,0,多人共同承租1；租金總額含水費；網路費；含增建或未登記建物；,RPTOMLKLQHJGFCB18CC,分租套房,無,1130817~1140816,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,一般轉租
西屯區,租賃房屋,臺中市西屯區順平路２１８號,0.0,,,,1130816,土地0建物0車位0,全,5,透天厝,店鋪、住宅、機械室、樓梯間、水塔室,鋼筋混凝土造,1110525,23.14,67,67,67,有,無,有,16000,691,,0.0,0,租金總額含水費；網路費；含增建或未登記建物；,RPUOMLKLQHJGFCB28CC,分租套房,無,1130810~1131009,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
西屯區,租賃房屋,臺中市西屯區寶慶街５０巷１７號九樓之３,0.0,,,,1130809,土地0建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811120,70.57,1,2,1,有,有,有,10000,142,,0.0,0,社會住宅包租代管公會版4期770多人共同承租2；,RPVOMLKLQHJGFCB38CC,整棟(戶)出租,有,1130810~1140809,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋,臺中市西屯區順平路２１８號,0.0,,,,1130816,土地0建物0車位0,全,5,透天厝,店鋪、住宅、機械室、樓梯間、水塔室,鋼筋混凝土造,1110525,20.0,67,67,67,有,無,有,15000,750,,0.0,0,租金總額含水費；網路費；含增建或未登記建物；,RPXOMLKLQHJGFCB58CC,分租套房,無,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
南屯區,租賃房屋,臺中市南屯區大進街６６５號５樓,0.0,,,,1130722,土地0建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820331,209.23,4,1,2,有,有,有,22200,106,,0.0,0,續租案件；,RPOPMLKLQHJGFCB77CC,整棟(戶)出租,有,1130801~1140731,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
西屯區,車位,臺中市西屯區櫻城二街７號等公共設施B１-９９,0.0,,,,1130805,土地0建物1車位1,,,其他,,,,26.67,0,0,0,無,無,無,1500,,升降機械,19.83,1500,其他清潔保養費；續租案件；,RPQPMLKLQHJGFCB97CC,,,1130828~1140827,,,
西屯區,租賃房屋,臺中市西屯區西安街２７７巷２５弄２之２５號,0.0,,,,1130810,土地0建物1車位0,一層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880529,22.87,0,0,0,無,有,有,6000,262,,0.0,0,續租案件；,RPRPMLKLQHJGFCB08CC,獨立套房,有,1130810~1140809,有,冷氣、熱水器、電視機,社會住宅代管
西屯區,租賃房屋,臺中市西屯區國安一路２３５巷１８號八樓之５,0.0,,,,1130731,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0850923,138.43,3,2,2,有,有,有,18000,130,,0.0,0,,RPTPMLKLQHJGFCB28CC,整棟(戶)出租,有,1130810~1150810,有,冷氣、熱水器、瓦斯或天然氣,
豐原區,租賃房屋,臺中市豐原區富陽路７號２樓之３,0.0,,,,1130817,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1081227,100.85,2,1,2,有,有,無,18000,178,,0.0,0,,RPPNMLKLQHJGFDB77CC,整棟(戶)出租,有,1130830~1140214,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
豐原區,租賃房屋,臺中市豐原區瑞安街１１號５樓,0.0,,,,1130815,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750807,89.53999999999999,3,2,1,有,有,有,11000,123,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPQNMLKLQHJGFDB87CC,整棟(戶)出租,有,1130815~1140814,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
大甲區,租賃房屋,臺中市大甲區中山路二段７５９巷７號,62.17,住,,,1130316,土地1建物1車位0,見其他登記事項,2,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0680807,102.15,4,2,2,有,無,無,14000,137,,0.0,0,,RPPNMLKLQHJGFEB87CC,整棟(戶)出租,無,1130317~1140331,無,冷氣,一般包租
梧棲區,租賃房屋+車位,臺中市梧棲區四維中路３３２號６樓之６,0.0,,,,1130805,土地0建物1車位1,六層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111229,113.71000000000001,2,1,1,有,有,有,16500,146,坡道機械,17.75,2500,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。,RPSNMLKLQHJGFFB28CC,整棟(戶)出租,有,1130805~1140804,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
大里區,租賃房屋,臺中市大里區大里路３３巷４號,0.0,,,,1130814,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670801,103.33,3,2,2,有,無,有,15000,145,,0.0,0,續租案件；,RPPNMLKLQHJGFIB28CC,整棟(戶)出租,無,1130901~1140831,無,冷氣、熱水器,社會住宅代管
烏日區,租賃房屋,臺中市烏日區高鐵三路６９號３樓之８,6.84,商,,,1130817,土地1建物0車位0,三層,24,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110415,19.84,2,2,1,有,有,有,12000,605,,0.0,0,租金總額含管理費；租賃建物部分範圍，且未計入共有部分面積；,RPRNMLKLQHJGFIB48CC,分租雅房,有,1130817~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱,
烏日區,租賃房屋,臺中市烏日區高鐵三路６９號３樓之８,6.84,商,,,1130806,土地1建物0車位0,三層,24,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110415,19.84,2,2,1,有,有,有,13000,655,,0.0,0,租金包含B1-21機車位租金總額含管理費；租賃建物部分範圍，且未計入共有部分面積；,RPTNMLKLQHJGFIB68CC,分租雅房,有,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱,
霧峰區,租賃房屋,臺中市霧峰區柳豐二街１０號四樓之１,0.0,,,,1130730,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1010119,33.56,0,0,0,無,有,有,6500,194,,0.0,0,租金總額含網路費；,RPUNMLKLQHJGFIB78CC,獨立套房,有,1130801~1140110,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,社會住宅包租轉租
霧峰區,租賃房屋,臺中市霧峰區柳豐二街１０號四樓之２,0.0,,,,1130730,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1010119,33.34,0,0,0,無,有,有,6500,195,,0.0,0,租金總額含網路費；續租案件；,RPVNMLKLQHJGFIB88CC,獨立套房,有,1130801~1140120,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,社會住宅包租轉租
龍井區,租賃房屋,臺中市龍井區台灣大道五段３巷６２弄１３號,0.0,,,,1130817,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0770630,14.0,35,0,35,有,無,有,4700,336,,0.0,0,,RPPNMLKLQHJGFKB48CC,分租套房,無,1130814~1140813,無,冷氣、電視機,一般轉租
龍井區,租賃房屋,臺中市龍井區台灣大道五段３巷６２弄１３號,0.0,,,,1130819,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0770630,24.0,35,0,35,有,無,有,8000,333,,0.0,0,,RPQNMLKLQHJGFKB58CC,分租套房,無,1130817~1140816,無,冷氣、電視機、冰箱,一般轉租
龍井區,租賃房屋,臺中市龍井區台灣大道五段３巷６２弄１３號,0.0,,,,1130820,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0770630,14.0,35,0,35,有,無,有,4700,336,,0.0,0,,RPRNMLKLQHJGFKB68CC,分租套房,無,1130813~1140812,無,冷氣、電視機,一般轉租
龍井區,租賃房屋,臺中市龍井區新興路１７巷７號,0.0,,,,1130820,土地0建物0車位0,全,5,透天厝,住家用,鋼筋混凝土造,0820504,15.0,48,0,48,有,無,有,6500,433,,0.0,0,續租案件；,RPSNMLKLQHJGFKB78CC,分租套房,無,1131001~1140930,有,冷氣、電視機、冰箱,一般轉租
龍井區,租賃房屋,臺中市龍井區台灣大道五段２５２巷５號,0.0,,,,1130818,土地0建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0770930,12.0,30,0,30,有,無,有,4800,400,,0.0,0,續租案件；,RPTNMLKLQHJGFKB88CC,分租套房,無,1130926~1140325,無,冷氣、電視機,一般轉租
北屯區,租賃房屋,臺中市北屯區東山路一段２３８巷２５弄４０號,0.0,,,,1130819,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0760127,108.68,2,1,1,有,無,無,12000,110,,0.0,0,續租案件；,RPSNMLLLQHJGFBB97CC,整棟(戶)出租,無,1130820~1140819,無,熱水器,社會住宅代管
北屯區,租賃房屋,臺中市北屯區文心路四段６７２號１６樓之１７,0.0,,,,1130815,土地0建物1車位0,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841124,40.95,1,0,1,有,有,有,6700,164,,0.0,0,此為台中市政府社會住宅包租代管計畫。管理費800元。,RPUNMLLLQHJGFBB18CC,獨立套房,有,1130815~1140814,有,冷氣、熱水器、電視機、冰箱,社會住宅代管
北屯區,租賃房屋,臺中市北屯區松竹北路１５７號３樓,0.0,,,,1130813,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0780802,59.38,2,2,1,有,無,有,20000,337,,0.0,0,多人共同承租2；租金總額含水費；網路費；其他第四台；,RPWNMLLLQHJGFBB38CC,分層出租,無,1130901~1140831,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,
